Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,B,Bi,Pb,Al
0.05,0.05,2.4,0.0,2.6,0.0,8.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,86.2
0.01,0.08,5.64,0.33,0.23,0.0,0.0,0.09,0.11,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.36
1.1,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.4
1.35,0.25,0.275,0.7,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.575
0.0,0.0,4.82,0.29,0.73,0.0,0.0,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,93.33
0.1,0.12,1.0,0.25,2.5,0.2,11.5,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.14
0.05,0.1,5.6,0.3,0.56,0.0,0.0,0.0,0.08,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,92.71
0.0,0.0,2.6,0.25,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.7
0.0,0.0,3.88,0.31,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.63
1.0,0.25,0.1,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.05
0.0,0.0,0.75,0.0,1.76,0.0,2.22,0.0,0.0,0.12,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.56
0.055,0.061,2.35,0.0076,1.94,0.0051,7.76,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7013
0.85,0.0,0.7,0.28,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.42
0.4,0.35,0.1,0.1,0.675,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.075
0.6,0.25,0.2,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.95
0.4,0.5,2.0,0.3,2.75,0.23,6.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.82
0.9,1.0,4.0,0.2,1.5,0.1,0.25,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,90.05
0.0,0.0,6.45,0.29,0.65,0.0,0.0,0.0,0.09,0.14,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,91.87
0.0,0.0,2.3,0.0,2.2,0.0,6.2,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.18
0.0,0.0,3.48,0.51,0.71,0.0,0.22,0.0,0.07,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.92
0.4,0.175,0.1,0.1,0.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.55
0.3,0.4,0.1,0.25,2.8,0.2,4.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.85
0.18,0.11,0.33,0.32,1.98,0.0,5.7,0.0,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,91.03
0.0,0.1,5.9,0.36,0.01,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.49
0.0,0.0,4.88,0.27,0.72,0.0,0.0,0.0,0.04,0.16,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,93.51
0.0,0.0,1.22,0.0,0.63,0.0,0.92,0.0,0.0,0.1,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.56
0.01,0.02,1.39,0.0,1.58,0.0,7.55,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.33
0.055,0.061,2.35,0.0076,1.94,0.0051,7.76,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7013
0.0,0.0,6.46,0.24,0.67,0.0,0.0,0.0,0.04,0.13,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,91.53
0.055,0.061,2.35,0.0076,1.94,0.0051,7.76,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7013
0.055,0.061,2.35,0.0076,1.94,0.0051,7.76,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7013
0.2,0.3,1.55,0.15,2.6,0.2,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.5
0.04,0.1,3.49,1.31,2.15,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.908
0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.17,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.04
0.4,0.35,0.1,0.1,0.675,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.075
0.0,0.93,2.23,0.0,1.21,0.0,0.0,0.0,0.0,0.3,0.0,1.09,0.0,0.3,0.0,0.0,0.0,0.0,93.94
0.15,0.2,1.6,0.1,2.5,0.23,5.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.52
0.0,0.0,0.39,0.28,2.02,0.0,5.48,0.0,0.0,0.11,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,91.46000000000001
0.01,0.02,1.39,0.0,1.58,0.0,7.55,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.33
0.0,0.0,5.3,0.3,0.8,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,92.95
0.0,0.0,2.0,0.0,2.8,0.23,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.17
0.0,0.0,4.36,0.5,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.59
0.0,0.0,3.7,0.3,0.37,0.0,0.5,0.0,0.0,0.14,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.49
1.0,0.1875,0.6,0.75,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.8125
0.0,0.0,0.17,0.0,2.58,0.0,6.94,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,89.83
1.25,0.25,0.2,0.1,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.775
1.35,0.25,0.95,0.85,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.5
0.7,0.5,4.45,0.8,0.5,0.1,0.25,0.0,0.15,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,92.4
0.7,0.65,4.3,0.6,0.6,0.0,0.3,0.0,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,92.65
0.05,0.2,5.11,0.0,0.96,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,92.97
0.6,0.7,0.275,0.15,1.0,0.195,0.25,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.68
0.6,0.15,0.85,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.25
0.1,0.2,4.2,0.91,1.4,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.16
0.0,0.0,0.19,0.0,2.55,0.0,6.98,0.0,0.0,0.29,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,89.72
0.9,0.25,0.1,0.275,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.675
0.62,0.33,0.28,0.06,0.9,0.17,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.6
0.5,0.5,4.35,0.6,1.5,0.1,0.25,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
0.4,0.42,1.4,0.13,2.4,0.26,5.6,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.38
0.6,0.35,0.275,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.625
0.0,0.0,5.61,0.29,0.35,0.0,0.0,0.0,0.06,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.56
0.6,0.35,0.5,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.4
0.5,0.5,4.35,0.6,1.5,0.1,0.25,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
0.01,0.02,1.39,0.0,1.58,0.0,7.55,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.33
0.5,0.45,4.35,0.6,1.5,0.0,0.3,0.0,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,92.1
1.0,0.25,0.1,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.45
0.9,0.2,0.775,0.05,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.675
0.5,0.5,4.35,0.6,1.5,0.1,0.25,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.05
0.9,0.5,0.35,0.2,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.425
0.0,0.0,4.5,0.6,1.5,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.9
0.2,0.3,6.3,0.3,0.02,0.0,0.1,0.1,0.08,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.425
0.18,0.11,0.33,0.32,1.98,0.0,5.7,0.0,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,91.03
0.055,0.061,2.35,0.0076,1.94,0.0051,7.76,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7013
0.01,0.02,1.39,0.0,1.58,0.0,7.55,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.33
0.55,0.2,0.275,0.275,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.85
0.0,0.0,1.24,0.0,0.7,0.0,0.0,0.0,0.0,0.12,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.45
0.07,0.17,4.58,0.64,1.47,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.97
0.4,0.35,0.1,0.1,0.675,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.075
0.12,0.15,2.3,0.1,2.25,0.04,6.2,0.0,0.06,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.66499999999999
0.6,0.35,0.275,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.625
0.6,0.112,0.1,0.115,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.623
0.3,0.4,4.4,0.6,1.6,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.4
0.4,0.6,0.65,0.55,1.6,0.0,7.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5
0.01,0.02,1.39,0.0,1.58,0.0,7.55,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.33
0.8,0.25,0.85,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.6
0.9,0.5,0.35,0.2,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.425
0.0,0.0,4.82,0.29,0.73,0.0,0.0,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,93.33
0.0,0.0,4.12,0.0,0.37,0.0,0.41,0.0,0.0,0.11,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.94
0.0,0.0,6.46,0.24,0.67,0.0,0.0,0.0,0.04,0.13,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,91.53
0.8,0.25,0.85,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.6
0.0,0.0,5.3,0.3,0.8,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.45
0.365,0.25,0.1,0.03,0.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.68
0.01,0.02,1.39,0.0,1.58,0.0,7.55,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.33
0.55,0.2,0.275,0.275,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.85
0.05,0.1,5.54,0.07,0.34,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.8
0.0,0.08,5.9,0.21,0.28,0.0,0.0,0.0,0.05,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.26
0.7,0.25,0.1,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.55
0.1,0.2,4.2,0.91,1.4,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.16
0.0,0.0,1.6,0.0,2.2,0.22,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.28
0.2,0.3,6.3,0.3,0.02,0.0,0.1,0.1,0.08,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.425
0.05,0.05,4.0,0.3,1.14,0.0,0.0,0.0,0.05,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.33
0.85,0.35,0.275,0.55,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.075
0.0,0.0,4.75,0.26,0.8,0.0,0.0,0.0,0.05,0.16,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,93.79
0.8,0.456,0.321,0.212,0.91,0.021,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.102
0.85,0.0,4.44,0.77,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.49
0.0,0.0,1.22,0.0,0.61,0.0,0.0,0.0,0.0,0.08,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.6
0.01,0.08,5.64,0.33,0.23,0.0,0.0,0.09,0.11,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.36
0.06,0.14,5.7,0.3,0.21,0.0,0.0,0.0,0.06,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.45
0.4,0.35,0.1,0.1,0.675,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.075
0.6,0.35,0.275,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.625
1.0,0.25,0.1,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.05
0.1,0.12,1.55,0.06,2.25,0.215,5.7,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.945
0.0,0.0,2.6,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.05
0.082,0.35,0.12,0.3,2.3,0.0,5.2,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.518
0.6,0.175,0.1,0.1,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.4
0.81,0.27,4.27,0.74,0.52,0.02,0.09,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.26
0.9,0.2,0.775,0.05,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.675
0.035,0.071,0.768,0.0,1.58,0.0,7.9,0.0,0.0,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.504
0.6,0.15,0.85,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.25
0.0,0.0,0.0,0.5,2.1,0.3,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.9
0.5,0.7,4.0,0.7,0.7,0.1,0.25,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.8
0.05,0.06,1.39,0.0,2.6,0.11,6.97,0.0,0.03,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,88.788
0.02,0.04,1.79,0.0,1.5,0.0,7.41,0.0,0.04,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.11
0.0,0.0,4.18,0.6,1.8,0.0,0.0,0.0,0.0,0.26,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,92.54
0.05,0.2,3.09,0.0,0.47,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,95.78
0.575,0.1,0.15,0.085,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.74
0.6,0.37,0.275,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.605
0.0,0.0,0.21,0.0,2.6,0.0,6.84,0.0,0.0,0.18,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,89.8
0.09,0.12,4.36,0.56,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.38
0.0,0.0,6.62,0.32,0.63,0.0,0.0,0.0,0.06,0.14,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,91.68
0.0,0.0,1.5,0.0,2.65,0.21,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.94
0.8,0.25,0.375,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.475
1.35,0.25,0.275,0.7,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.575
0.06,0.08,4.23,0.56,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.64
1.0,0.1,0.9,0.55,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.55
0.05,0.2,5.11,0.0,0.96,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,92.96
0.05,0.1,4.8,0.3,0.6,0.0,0.0,0.0,0.08,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,93.47
0.0,0.0,1.6,0.0,2.5,0.23,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.07
0.1,0.24,4.64,0.61,1.61,0.0,0.2,0.0,0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,92.3
0.3,0.2,0.1,0.1,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.825
3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
0.84,0.37,0.32,0.18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.69
0.5,0.5,4.4,0.6,1.5,0.0,0.3,0.0,0.15,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,91.95
0.0,0.0,1.6,0.0,2.4,0.16,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.14
1.0,0.35,0.35,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.8
0.4,0.075,0.2,0.05,0.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.6
0.0,0.0,0.0,0.0,0.58,0.5,6.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.72
0.29,0.42,4.2,0.63,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.2
0.0,0.0,5.2,0.2,0.1,0.0,0.0,0.0,0.05,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.28
7.0,0.12,0.01,0.0,0.47,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.31
0.14,0.01,3.87,0.01,0.6,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.369
0.0,0.13,3.7,0.6,1.6,0.0,0.0,0.0,0.04,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.79
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.33
0.2,0.3,6.3,0.3,0.02,0.0,0.1,0.1,0.08,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.425
0.0,0.0,6.3,0.39,0.0,0.0,0.0,0.0,0.06,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.1
0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.28999999999999
0.0,0.0,5.2,0.32,0.26,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,93.24
0.6,0.25,0.2,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.95
1.0,0.1875,0.6,0.75,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.8125
0.055,0.061,2.35,0.0076,1.94,0.0051,7.76,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7013
1.0,0.35,0.35,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.8
0.18,0.0,4.2,0.61,2.2,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.31
0.4,0.35,0.1,0.1,0.675,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.075
0.05,0.07,1.22,0.0,2.39,0.0,6.58,0.0,0.03,0.11,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,89.548
1.0,0.25,0.1,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.05
0.0,0.0,0.22,0.0,2.46,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.52
0.5,0.5,4.35,0.6,1.5,0.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.2
1.4,0.0,1.0,0.8,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.7
0.6,0.4,0.3,0.12,1.01,0.2,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.19
0.0,0.15,5.89,0.36,0.01,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.46
0.18,0.11,0.33,0.32,1.98,0.0,5.7,0.0,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,91.03
0.0,0.0,0.0,0.35,1.98,0.0,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.25
0.2,0.3,6.3,0.3,0.02,0.0,0.1,0.1,0.08,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.425
0.0,0.0,0.22,0.0,2.49,0.0,7.11,0.0,0.0,0.4,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,89.56
0.7,0.25,0.1,0.03,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.17
0.4,0.35,0.1,0.1,0.675,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.075
1.21,0.179,1.09,0.0,1.57,0.178,0.0,0.158,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.587
0.7,0.35,0.3,0.3,0.55,0.3,0.2,0.125,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.075
0.85,0.5,0.4,0.25,0.675,0.0,0.2,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.975
0.05,0.16,6.37,0.3,0.0,0.0,0.0,0.0,0.04,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.96
0.05,0.1,5.1,0.54,0.65,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.1
0.6,0.35,0.5,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.4
