Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred
0.049479,0.054173,1.470750,0.018367,2.575468,0.191382,7.232954,0.157928,0.226933,0.182358,0.000000,0.146363,0.000688,0.231414,0.508174,0.352727,0.270140,86.330701,459.687021,124.872249,25.774101,704.776331
0.050198,0.056521,1.461512,0.017558,2.504579,0.183752,7.177689,0.158000,0.013354,0.170701,0.000000,0.172281,0.000781,0.205660,0.537122,0.373474,0.225227,86.691591,459.959054,109.171480,25.918344,704.775524
0.050185,0.026596,1.481019,0.106582,2.578020,0.191507,7.157635,0.156388,0.086639,0.172046,0.000000,0.158193,0.000917,0.208198,0.541063,0.387745,0.307459,86.389806,461.054978,122.571071,25.923799,704.758860
0.050099,0.049098,1.472527,0.016827,2.588295,0.197642,7.692655,0.140686,0.014404,0.171899,0.000000,0.171233,0.000513,0.178491,0.529474,0.443809,0.280442,86.001906,461.214243,124.330668,33.073809,704.385221
0.039999,0.049820,1.477861,0.018022,2.588128,0.170640,7.271933,0.148964,0.014391,0.172365,0.000000,0.161297,0.000583,0.188686,0.551617,0.407762,0.338644,86.399287,460.824394,122.499378,25.127687,704.335173
0.049436,0.024452,1.482684,0.018168,2.587092,0.183593,8.344784,0.151349,0.225241,0.171408,0.000000,0.149766,0.000950,0.129879,0.524967,0.381369,0.246868,85.327995,437.366734,120.002092,25.290404,704.318616
0.050099,0.007112,1.500000,0.055019,2.588164,0.191013,7.246058,0.143058,0.131236,0.172397,0.000000,0.160547,0.000746,0.183521,0.517868,0.295970,0.335262,86.421931,460.802035,122.492593,25.691987,704.249606
0.050102,0.042178,1.447274,0.163815,2.593459,0.164468,7.197763,0.135323,0.000000,0.168953,0.000000,0.162992,0.001583,0.214664,0.523538,0.407929,0.271828,86.454132,459.309553,123.673898,24.752564,704.147894
0.049771,0.048902,1.473927,0.018268,2.588699,0.191194,8.442858,0.155580,0.030732,0.177563,0.000000,0.163411,0.001031,0.185458,0.516334,0.420213,0.271209,85.264849,460.219175,123.724896,32.203714,703.677849
0.050099,0.047180,1.480255,0.009576,2.561001,0.190330,7.476551,0.143773,0.031485,0.171970,0.000000,0.163626,0.001442,0.184060,0.490688,0.417949,0.372824,86.207191,457.321837,123.304198,25.646346,703.591835
