Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred
0.000000,0.000000,2.497593,0.003545,2.596423,0.000000,7.766848,0.000000,0.055899,0.167237,0.000000,0.000000,0.000426,0.233937,0.000000,0.000000,0.000000,86.678092,444.116870,122.645356,24.004493,700.978291
0.000000,0.000000,2.487155,0.001922,2.596381,0.000000,7.303406,0.000000,0.054859,0.182991,0.000000,0.000000,0.000267,0.237216,0.000000,0.000000,0.000000,87.135804,461.612022,122.709940,24.003879,700.668415
0.000000,0.000000,2.475605,0.043388,2.596301,0.000000,7.300235,0.000000,0.034515,0.165657,0.000000,0.000000,0.000339,0.236529,0.000000,0.000000,0.000000,87.147430,449.899155,123.031179,24.004787,700.555439
0.000000,0.000000,2.502790,0.004034,2.807031,0.000000,7.311897,0.000000,0.000000,0.166146,0.000000,0.000000,0.000260,0.237409,0.000000,0.000000,0.000000,86.970433,460.814920,122.684298,24.008832,700.530353
0.000000,0.000000,2.487157,0.002767,2.596381,0.000000,7.282045,0.000000,0.054573,0.150903,0.000000,0.000000,0.000144,0.238761,0.000000,0.000000,0.000000,87.187271,437.757687,123.814769,24.277607,700.139640
0.000000,0.000000,2.494928,0.001267,2.678662,0.000000,7.928075,0.000000,0.058713,0.164706,0.000000,0.000000,0.000201,0.233530,0.000000,0.000000,0.000000,86.439918,459.875801,122.726463,24.279357,700.011894
0.000000,0.000000,3.481531,0.003079,2.596382,0.000000,8.427341,0.000000,0.054298,0.165456,0.000000,0.000000,0.000587,0.236791,0.000000,0.000000,0.000000,85.034535,461.612245,122.727131,24.003747,699.918537
0.000000,0.000000,2.473630,0.011013,2.595442,0.000000,7.307442,0.000000,0.050694,0.165802,0.000000,0.000000,0.000212,0.224686,0.000000,0.000000,0.000000,87.171078,460.544073,127.620856,25.155795,699.662013
0.000000,0.000000,2.500627,0.001566,2.532211,0.000000,7.306415,0.000000,0.054085,0.165813,0.000000,0.000000,0.000299,0.209304,0.000000,0.000000,0.000000,87.229681,457.299329,123.336926,24.017007,699.635577
0.000000,0.000000,2.496151,0.001912,3.267655,0.000000,8.299417,0.000000,0.000000,0.164844,0.000000,0.000000,0.000000,0.236086,0.000000,0.000000,0.000000,85.533936,458.161655,123.812647,24.007042,699.472736
0.000000,0.000000,2.497567,0.004570,2.596384,0.000000,7.291685,0.000000,0.000000,0.163655,0.000000,0.000000,0.000505,0.237660,0.000000,0.000000,0.000000,87.207974,469.783422,122.787263,22.750602,699.430015
0.000000,0.000000,2.488519,0.003783,2.806000,0.000000,7.273311,0.000000,0.000000,0.173101,0.000000,0.000000,0.000584,0.238136,0.000000,0.000000,0.000000,87.016566,461.612843,122.722194,24.003782,699.332112
0.000000,0.000000,2.497247,0.000169,2.804295,0.000000,7.424752,0.000000,0.053998,0.165873,0.000000,0.000000,0.000186,0.237737,0.000000,0.000000,0.000000,86.815743,443.978873,122.659626,24.031400,699.166154
0.000000,0.000000,2.531963,0.005368,2.593360,0.000000,7.303660,0.000000,0.722403,0.167803,0.000000,0.000000,0.000000,0.237118,0.000000,0.000000,0.000000,86.438327,470.030879,122.343799,24.017694,698.965716
0.000000,0.000000,2.494279,0.003199,2.456959,0.000000,7.322613,0.000000,0.051270,0.165969,0.000000,0.000000,0.000486,0.237943,0.000000,0.000000,0.000000,87.267281,443.560627,122.710252,24.004351,698.766804
0.000000,0.000000,2.483072,0.011453,2.574351,0.000000,7.540341,0.000000,0.054478,0.167866,0.000000,0.000000,0.000243,0.235204,0.000000,0.000000,0.000000,86.932992,455.587606,123.486708,24.280804,698.464652
0.000000,0.000000,2.695712,0.002373,2.596180,0.000000,7.706785,0.000000,0.054246,0.174258,0.000000,0.000000,0.000403,0.236455,0.000000,0.000000,0.000000,86.533589,461.006573,122.708463,24.005283,698.387836
0.000000,0.000000,2.487580,0.000000,2.835683,0.000000,7.611768,0.000000,0.048558,0.165982,0.000000,0.000000,0.000683,0.236679,0.000000,0.000000,0.000000,86.613067,460.386942,123.179256,23.980071,698.159262
0.000000,0.000000,2.401831,0.001076,2.512923,0.000000,7.626962,0.000000,0.039114,0.165716,0.000000,0.000000,0.000204,0.233917,0.000000,0.000000,0.000000,87.018256,457.716273,122.496492,22.682926,698.151580
0.000000,0.000000,2.499401,0.000338,2.580631,0.000000,7.294730,0.000000,0.065365,0.168752,0.000000,0.000000,0.000350,0.239573,0.000000,0.000000,0.000000,87.150859,461.442871,122.763541,34.843193,698.062107
0.000000,0.000000,2.487560,0.010600,2.595127,0.000000,7.773355,0.000000,0.059120,0.166283,0.000000,0.000000,0.000313,0.235563,0.000000,0.000000,0.000000,86.672079,469.363482,122.931317,24.009496,698.034687
0.000000,0.000000,2.674597,0.001415,2.595884,0.000000,6.914162,0.000000,0.041957,0.171592,0.000000,0.000000,0.000135,0.237643,0.000000,0.000000,0.000000,87.362613,458.836195,123.294678,24.156734,698.029301
0.000000,0.000000,2.497569,0.004808,2.531624,0.000000,7.300261,0.000000,0.002234,0.166033,0.000000,0.000000,0.000523,0.237594,0.000000,0.000000,0.000000,87.259354,461.618772,122.804782,23.313022,697.927151
0.000000,0.000000,2.497506,0.107410,2.596379,0.000000,7.323747,0.000000,0.054170,0.203628,0.000000,0.000000,0.000484,0.238154,0.000000,0.000000,0.000000,86.978521,461.607392,122.663126,24.004215,697.764485
0.000000,0.000000,2.478078,0.063294,2.592304,0.000000,7.607953,0.000000,0.371120,0.172829,0.000000,0.000000,0.000000,0.226902,0.000000,0.000000,0.000000,86.487518,430.146804,123.055208,24.400993,697.565775
0.000000,0.000000,2.497593,0.003545,2.596423,0.000000,7.766848,0.000000,0.055899,0.167237,0.000000,0.000000,0.000248,0.233937,0.000000,0.000000,0.000000,86.678270,400.479835,122.645356,28.749395,697.337130
0.000000,0.000000,2.492598,0.002400,2.604597,0.000000,7.203474,0.000000,0.136885,0.165827,0.000000,0.000000,0.000419,0.219164,0.000000,0.000000,0.000000,87.174634,448.887452,122.503743,24.021033,697.271807
0.000000,0.000000,2.491720,0.002040,2.606049,0.000000,7.189339,0.000000,0.151403,0.165885,0.000000,0.000000,0.000407,0.216959,0.000000,0.000000,0.000000,87.176197,446.637733,122.456609,24.024142,697.265703
0.000000,0.000000,2.496571,0.052963,2.801282,0.000000,7.320473,0.000000,0.055056,0.171145,0.000000,0.000000,0.000447,0.237677,0.000000,0.000000,0.000000,86.864387,461.558296,122.418291,24.003585,697.062092
0.000000,0.000000,2.469539,0.045774,2.593113,0.000000,6.858021,0.000000,0.000000,0.163503,0.000000,0.000000,0.000097,0.232124,0.000000,0.000000,0.000000,87.637829,454.836026,122.808245,24.187845,697.049928
0.000000,0.000000,2.374722,0.002066,2.595892,0.000000,7.313274,0.000000,0.054211,0.166013,0.000000,0.000000,0.000308,0.240501,0.000000,0.000000,0.000000,87.253012,461.356476,122.704036,24.410570,696.909219
0.000000,0.000000,2.496441,0.000595,2.985677,0.000000,7.315844,0.000000,0.045206,0.166840,0.000000,0.000000,0.000506,0.237359,0.000000,0.000000,0.000000,86.751533,452.414037,124.232748,23.884648,696.539399
