Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred
0.050778,0.055056,2.470736,0.017094,2.596295,0.082020,6.704532,0.134878,0.057327,0.166490,0.899962,0.617550,0.000900,0.193771,0.315490,0.303194,0.054988,85.278940,460.717030,124.139132,25.488133,697.990349
0.050783,0.053306,2.480492,0.065016,2.596567,0.209115,7.031381,0.133225,0.000000,0.192359,1.202987,0.681228,0.000631,0.190903,0.195379,0.330048,0.050393,84.536188,460.757202,124.137498,24.245584,697.867915
0.049265,0.026803,1.918133,0.028351,2.594937,0.190989,8.576102,0.113990,0.033168,0.215923,0.988716,0.722031,0.000536,0.193755,0.241896,0.281108,0.127832,83.696466,463.285565,111.579532,29.448873,697.715051
0.050157,0.042037,2.423121,0.012446,2.616743,0.151948,7.183927,0.123732,0.067948,0.168357,1.330591,0.515854,0.000880,0.141702,0.313297,0.325072,0.076708,84.455480,474.783310,124.555180,24.059027,696.864272
0.050763,0.052736,2.483807,0.017574,2.754285,0.191081,7.254094,0.115675,0.016500,0.166897,1.587174,0.603491,0.000761,0.196205,0.298782,0.320447,0.049433,83.840294,482.501483,124.141883,24.229140,696.300961
0.050780,0.049633,2.470398,0.017211,2.306364,0.191085,7.253889,0.121738,0.015629,0.166537,1.209315,0.664758,0.000893,0.187307,0.328830,0.304602,0.086322,84.574710,460.293674,124.082112,23.900526,695.945037
0.049872,0.046014,2.419373,0.039481,2.885977,0.173065,7.194145,0.111402,0.127311,0.163515,1.248949,0.509794,0.001359,0.208902,0.311518,0.322736,0.057947,84.128640,459.846817,124.136242,25.467272,695.923823
0.000000,0.020161,2.491166,0.043729,2.715903,0.191861,7.153601,0.119905,0.069802,0.164769,0.820523,0.698665,0.000911,0.184106,0.271581,0.332093,0.165663,84.555562,460.731575,123.834950,20.192693,694.954990
0.000000,0.055168,2.128657,0.024658,2.728248,0.192071,7.267470,0.116833,0.044446,0.191817,1.204383,0.610561,0.000652,0.179437,0.310262,0.323383,0.148118,84.473837,445.613250,124.142284,24.144381,694.361455
0.050673,0.234256,2.442873,0.086435,2.594383,0.191051,7.284675,0.134163,0.048510,0.166833,1.194762,0.952030,0.000966,0.193260,0.285488,0.273852,0.062829,83.802961,457.814106,124.164757,24.106609,694.230050
0.018114,0.045107,2.059105,0.015241,2.607248,0.209270,7.517221,0.117712,0.006911,0.168477,0.985809,0.648996,0.000723,0.209266,0.353387,0.315914,0.141567,84.579930,462.664876,123.848739,27.325392,693.224846
0.050775,0.052738,2.484633,0.017575,2.684042,0.191084,7.253683,0.115674,0.349412,0.166901,1.201771,0.696416,0.000495,0.196194,0.298567,0.289851,0.081916,83.868275,460.728256,124.137676,16.969563,693.020193
0.050800,0.058363,0.200835,0.015774,2.595055,0.190283,7.280747,0.117977,0.015678,0.173624,1.206597,0.601236,0.001668,0.147451,0.394735,0.351555,0.082444,86.515178,461.455353,124.087207,24.193201,692.540772
0.050755,0.037821,2.453528,0.016698,2.601756,0.190904,7.261394,0.125925,0.016407,0.167705,1.150988,0.611088,0.001320,0.188292,0.346906,0.306719,0.073905,84.397890,462.287298,99.113466,27.942386,692.536979
0.050081,0.053341,2.475947,0.004518,2.595942,0.180372,7.283669,0.124143,0.601922,0.166900,1.209160,0.672615,0.000687,0.177901,0.228322,0.282096,0.066165,83.826217,459.527459,96.098415,26.683617,692.454097
0.050703,0.035349,2.473638,0.000000,2.592626,0.201643,7.436639,0.118691,0.016473,0.166549,1.142223,0.696315,0.000666,0.192509,0.261728,0.287788,0.102234,84.224226,465.326641,124.138693,24.223509,691.762387
0.050753,0.042487,2.303912,0.027583,2.362924,0.188807,7.246390,0.114655,0.009894,0.192420,1.225755,0.765714,0.001037,0.170426,0.276555,0.288464,0.176961,84.555263,459.163182,105.759900,24.237417,691.707454
0.050762,0.136031,2.477693,0.017432,2.596511,0.159369,7.095572,0.122154,0.026065,0.166055,1.216842,0.661200,0.000887,0.195291,0.305789,0.314399,0.048565,84.409383,460.282760,124.144235,24.590193,691.578818
0.000000,0.000000,1.365956,0.037416,2.648696,0.191516,7.191172,0.113079,0.108980,0.195619,1.001691,0.984135,0.000778,0.207646,0.290356,0.247639,0.056946,85.358374,455.291469,124.543346,25.289860,690.471204
0.000776,0.056218,1.574637,0.016521,2.595781,0.166703,8.510351,0.112468,0.016641,0.166561,1.006560,0.503486,0.001274,0.251054,0.321555,0.303516,0.057587,84.338311,461.340350,122.725920,27.918936,690.411249
0.037838,0.013676,2.470531,0.003083,2.264612,0.191717,7.274127,0.119125,0.020336,0.166883,1.202692,0.638400,0.000786,0.209110,0.289788,0.344424,0.080257,84.672615,457.710519,124.141733,24.166746,690.402530
0.050796,0.000000,2.472572,0.170430,2.596141,0.191088,6.637797,0.130252,0.000000,0.216550,1.205191,0.658059,0.000875,0.181487,0.302960,0.401874,0.053375,84.730553,460.808672,124.132920,20.919323,690.397544
0.050745,0.285019,2.435386,0.016398,2.608332,0.191065,7.266336,0.118784,0.016452,0.169064,1.206139,0.640406,0.001437,0.193102,0.334759,0.303182,0.077734,84.085659,461.601929,123.997543,24.152652,690.366276
0.000000,0.036172,1.312442,0.063920,2.742807,0.100655,7.343420,0.118447,0.085003,0.166701,1.180876,0.616210,0.001025,0.192046,0.351523,0.323944,0.058425,85.306383,461.494849,123.991812,25.879436,690.297744
0.016927,0.046737,2.516454,0.011063,2.401883,0.166299,7.277698,0.104796,0.011038,0.166493,1.312336,0.782410,0.001102,0.192021,0.359530,0.404260,0.088071,84.140881,460.328705,105.183436,23.735667,690.087632
0.050535,0.054713,3.688173,0.017371,2.586023,0.190369,6.887142,0.116700,0.016413,0.166255,1.193863,0.686655,0.000748,0.193884,0.264495,0.280417,0.056245,83.550000,460.784013,98.698044,24.163046,689.265934
0.050794,0.056652,2.450256,0.016306,2.141174,0.183378,7.513392,0.123098,0.008774,0.175512,0.536360,0.799870,0.001556,0.206418,0.377157,0.286793,0.086865,84.985643,474.068241,123.702928,24.204774,688.944762
