Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred
0.053304,0.056576,2.467274,0.012140,2.586619,0.195938,7.286324,0.019701,0.015843,0.166554,0.000000,0.091579,0.001920,0.000000,0.000000,0.000000,0.000000,87.046227,464.115103,125.244103,24.000053,704.848958
0.053505,0.053314,2.502525,0.015693,3.045097,0.192826,7.275204,0.045786,0.017927,0.165179,0.000000,0.085308,0.001749,0.000000,0.000000,0.000000,0.000000,86.545889,464.109759,120.396748,24.019978,704.807574
0.072394,0.052786,2.469467,0.013144,2.587905,0.193058,7.281717,0.040410,0.015786,0.163537,0.000000,0.105406,0.001878,0.000000,0.000000,0.000000,0.000000,87.002514,468.934208,121.704511,24.000411,704.695454
0.052737,0.052785,2.467236,0.013194,2.565818,0.192743,7.285770,0.024846,0.015845,0.166865,0.000000,0.096357,0.001883,0.000000,0.000000,0.000000,0.000000,87.063923,461.267575,124.399623,28.693906,704.185646
0.039842,0.053160,2.485286,0.012270,2.586643,0.163529,7.290149,0.039525,0.016393,0.164367,0.000000,0.080124,0.000976,0.000000,0.000000,0.000000,0.000000,87.067736,462.640622,123.319739,24.291424,703.575003
0.052758,0.047907,2.864621,0.014079,2.772207,0.193023,7.301926,0.037435,0.018969,0.165109,0.000000,0.098804,0.001341,0.000000,0.000000,0.000000,0.000000,86.431821,463.578840,125.716971,24.600708,703.499288
0.053322,0.052809,2.467091,0.115333,2.586586,0.139600,7.255336,0.044944,0.015165,0.162359,0.000000,0.074352,0.001913,0.000000,0.000000,0.000000,0.000000,87.031190,461.902070,121.633597,24.000053,703.358784
0.053316,0.054835,2.508822,0.159352,2.586596,0.184508,7.257097,0.042177,0.000000,0.171463,0.000000,0.077392,0.001668,0.000000,0.000000,0.000000,0.000000,86.902775,474.478741,122.146228,24.000053,703.296284
0.041829,0.051429,2.493415,0.015730,2.548082,0.192410,7.286733,0.031796,0.015446,0.161188,0.000000,0.087633,0.002166,0.000000,0.000000,0.000000,0.000000,87.072142,456.212623,107.334206,24.562184,703.110742
0.053400,0.053340,2.513946,0.016113,2.758914,0.179996,7.661883,0.041352,0.015830,0.160493,0.000000,0.098607,0.001369,0.000000,0.000000,0.000000,0.000000,86.444757,463.878592,121.855995,27.243310,702.814576
0.052653,0.049998,2.844051,0.014006,2.586671,0.182449,7.130231,0.029325,0.280343,0.166284,0.000000,0.091394,0.001879,0.000000,0.000000,0.000000,0.000000,86.570718,435.558425,123.004380,24.061926,702.558546
