Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred
0.042784,0.053903,2.447470,0.011230,2.583614,0.199489,7.353553,0.000000,0.001074,0.160675,1.203189,0.255463,0.000013,0.211981,0.213563,0.349312,0.098298,84.814390,460.713501,123.981292,33.000000,702.535069
0.042650,0.051633,2.456495,0.008778,2.588908,0.193950,7.673646,0.000000,0.011155,0.161915,1.181652,0.229555,0.000017,0.326503,0.329318,0.283929,0.052980,84.406918,460.053630,124.032348,24.000000,702.323201
0.042845,0.052539,2.461307,0.013357,2.593955,0.196717,7.206498,0.001079,0.011128,0.162114,1.185634,0.084806,0.000013,0.236011,0.307606,0.334409,0.099695,85.010286,448.555262,124.030818,23.000000,702.128477
0.042703,0.000000,2.535429,0.008524,2.588665,0.193787,7.690109,0.000854,0.011119,0.162010,2.023073,0.194787,0.000038,0.227059,0.323637,0.245822,0.102624,83.649761,461.144351,124.029076,24.000000,701.675313
0.042792,0.000000,2.461784,0.000000,2.593795,0.191971,7.255969,0.002630,0.011136,0.162990,1.526558,0.172204,0.000926,0.227341,0.420370,0.327284,0.130792,84.471458,452.065363,124.092182,25.000000,701.550762
0.046938,0.054284,2.462683,0.118387,2.593738,0.138416,7.040269,0.002902,0.003942,0.162342,1.191572,0.199763,0.000133,0.228498,0.349625,0.311249,0.112210,84.983047,451.544178,124.108709,26.000000,701.408877
0.041577,0.046558,2.285493,0.041184,2.608926,0.184944,7.307748,0.000890,0.010568,0.170691,0.626635,0.241428,0.000007,0.223471,0.285091,0.335591,0.064943,85.524253,455.661547,120.884161,27.000000,699.946497
0.037227,0.000000,2.735735,0.034519,2.718280,0.194333,7.211907,0.000062,0.009741,0.162239,1.183992,0.229861,0.000017,0.221752,0.307429,0.336348,0.099010,84.517550,460.053456,122.840546,24.000000,699.723897
0.018620,0.051897,2.461343,0.013316,2.594009,0.194463,7.015987,0.000927,0.011151,0.162494,1.184920,0.226775,0.000007,0.255150,0.282820,0.334791,0.090209,85.101121,459.791890,124.163105,20.000000,699.313042
0.041129,0.048618,2.487230,0.016482,2.614393,0.121573,7.025333,0.000000,0.010805,0.169605,1.150575,0.245447,0.000022,0.222245,0.270520,0.338508,0.000000,85.237516,455.141517,121.656005,27.000000,699.164392
