Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,B,Bi,Pb,Al,EL
0.5,0.5,0.75,0.25,2.7,0.2,4.9,0.0,0.1,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,90.0925,6.0
0.055,0.061,2.35,0.0076,1.94,0.0051,7.76,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7013,17.1
0.6,0.4,0.3,0.12,1.01,0.2,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.19,8.5
0.45,0.1,0.1,0.1,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.775,11.2
0.0,0.0,0.75,0.0,1.76,0.0,2.22,0.0,0.0,0.12,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.56,4.1
0.0,0.0,0.75,0.0,1.76,0.0,2.22,0.0,0.0,0.12,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.56,5.3
0.6,0.112,0.1,0.115,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.623,10.0
0.365,0.25,0.1,0.03,0.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.68,9.9
0.0,0.0,0.37,0.28,1.96,0.0,5.45,0.0,0.0,0.11,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,91.57,10.8
0.8,0.0,4.4,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5,11.0
0.4,0.35,0.1,0.1,0.675,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.075,19.7
0.8,0.175,0.1,0.15,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.15,11.0
0.4,0.6,0.65,0.55,1.6,0.0,7.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,14.0
0.0,0.08,4.57,0.61,1.34,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.33,22.7
0.5,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.9,15.0
0.055,0.061,2.35,0.0076,1.94,0.0051,7.76,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7013,21.1
0.0,0.1,6.3,0.36,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.98,8.4
0.8,0.175,0.1,0.15,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.15,8.0
0.18,0.11,0.33,0.32,1.98,0.0,5.7,0.0,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,91.03,15.3
0.05,0.05,5.14,0.27,0.46,0.2,0.0,0.0,0.08,0.13,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,93.22,12.5
0.0,0.0,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.5,17.0
0.0,0.0,4.32,0.49,1.42,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.4,18.8
0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.28999999999999,1.69
0.055,0.061,2.35,0.0076,1.94,0.0051,7.76,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7013,17.5
0.0,0.0,3.78,0.67,1.67,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.75,21.9
0.055,0.061,2.35,0.0076,1.94,0.0051,7.76,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7013,26.0
0.8,0.25,0.85,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.6,12.5
0.6,0.4,0.3,0.12,1.01,0.2,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.19,8.0
0.0,0.0,5.3,0.3,0.8,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,93.25,19.4
0.5,0.35,4.0,0.7,0.6,0.1,0.25,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.25,22.0
0.02,0.04,1.79,0.0,1.5,0.0,7.41,0.0,0.04,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.11,15.5
0.0,0.0,0.0,0.0,0.58,0.5,6.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.72,4.0
0.6,0.35,0.275,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.625,10.0
0.6,0.35,0.5,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.4,13.5
0.4,0.5,1.6,0.3,2.5,0.23,5.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.67,10.0
0.0,0.0,2.24,0.0,1.93,0.0,7.81,0.0,0.0,0.16,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,87.61,14.0
0.06,0.06,4.0,0.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.88,18.5
0.01,0.02,1.39,0.0,1.58,0.0,7.55,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.33,14.7
0.01,0.02,1.39,0.0,1.58,0.0,7.55,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.33,13.8
0.9,0.5,0.35,0.2,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.425,13.2
0.04,0.3,4.65,0.9,1.65,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.45,18.0
0.4,0.42,1.4,0.13,2.4,0.26,5.6,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.38,10.0
0.04,0.05,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.16,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,22.0
0.05,0.07,1.22,0.0,2.39,0.0,6.58,0.0,0.03,0.11,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,89.548,12.7
1.0,0.25,0.1,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.45,11.3
0.0,0.0,0.22,0.0,2.46,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.52,3.8
0.02,0.06,1.55,0.0,2.3,0.0,6.3,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.63,13.0
0.1,0.28,5.9,0.32,0.23,0.0,0.0,0.0,0.05,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.94,13.5
0.6,0.15,0.85,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.25,8.0
0.9,1.0,4.0,0.2,1.5,0.1,0.25,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,90.05,11.0
0.55,0.2,0.275,0.275,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.85,9.0
0.85,1.3,2.2,0.2,1.6,0.0,0.3,0.0,0.15,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,92.2,3.0
0.7,0.35,0.3,0.3,0.55,0.3,0.2,0.125,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.075,13.0
0.64,0.12,4.41,0.52,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.62,14.0
0.04,0.08,1.22,0.39,2.61,0.0,6.76,0.0,0.02,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,88.879,11.8
0.6,0.35,0.275,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.625,9.8
0.0,0.0,10.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.75,1.0
0.4,0.35,0.1,0.1,0.675,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.075,33.0
0.45,0.1,0.1,0.1,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.775,6.1
0.0,0.0,0.39,0.28,2.02,0.0,5.48,0.0,0.0,0.11,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,91.46000000000001,11.1
0.0,0.0,4.88,0.27,0.72,0.0,0.0,0.0,0.04,0.16,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,93.51,16.5
0.0,0.0,4.4,0.6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5,13.0
1.1,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.4,5.0
0.0,0.0,1.6,0.0,2.2,0.22,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.28,13.0
0.6,0.37,0.275,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.605,9.0
0.055,0.061,2.35,0.0076,1.94,0.0051,7.76,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7013,20.9
0.7,0.5,4.45,0.8,0.5,0.1,0.25,0.0,0.15,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,92.4,6.0
0.4,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.9,22.0
0.082,0.35,0.12,0.3,2.3,0.0,5.2,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.518,10.58
0.9,0.25,0.1,0.275,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.675,9.0
1.0,0.1,0.9,0.55,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.55,7.4
0.6,0.0,0.28,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.92,12.0
1.35,0.5,0.275,0.7,0.85,0.1,0.25,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.825,10.0
0.55,0.2,0.275,0.275,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.85,12.0
0.6,0.112,0.1,0.115,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.623,6.3
0.05,0.16,5.9,0.29,0.22,0.0,0.0,0.0,0.06,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.13,11.0
0.9,0.25,0.55,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.8,11.0
0.25,0.25,4.64,0.68,1.49,0.0,0.15,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.39,11.3
0.55,0.2,0.275,0.275,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.85,9.0
0.4,0.35,0.1,0.1,0.675,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.075,17.5
0.4,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.9,12.0
0.35,0.175,0.1,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.125,9.3
0.85,0.0,0.7,0.28,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.42,26.0
0.08,0.16,0.34,0.33,1.91,0.0,5.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.78999999999999,15.4
0.6,0.37,0.275,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.605,12.4
0.5,0.7,4.0,0.7,0.6,0.1,0.25,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,12.0
0.0,0.0,2.97,0.56,1.98,0.11,0.0,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,93.37,19.8
0.02,0.04,1.79,0.0,1.5,0.0,7.41,0.0,0.04,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.11,13.0
0.4,0.35,0.1,0.1,0.675,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.075,22.0
1.25,0.25,0.2,0.1,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.775,11.0
0.8,0.25,0.85,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.6,12.5
0.08,0.16,0.34,0.33,1.91,0.0,5.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.78999999999999,25.2
0.06,0.08,4.23,0.56,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.64,19.6
0.0,0.0,2.24,0.0,1.95,0.0,7.82,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.83,8.0
0.7,0.25,0.1,0.03,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.17,12.4
0.0,0.0,5.3,0.3,0.8,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,93.25,10.1
0.04,0.06,1.39,0.0,2.61,0.12,7.11,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.64,12.0
0.0,0.0,4.5,0.6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.4,19.75
0.0,0.0,4.6,0.35,0.35,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,91.5,6.0
1.15,0.25,0.325,0.75,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.675,11.0
0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.17,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.04,1.83
0.055,0.061,2.35,0.0076,1.94,0.0051,7.76,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7013,17.1
0.18,0.0,4.2,0.61,2.2,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.31,7.0
0.6,0.0,0.28,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.92,22.0
1.0,0.25,0.1,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.05,12.2
0.6,0.7,0.275,0.15,1.0,0.195,0.25,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.68,25.0
0.95,0.65,2.2,0.6,0.6,0.0,0.3,0.0,0.15,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,94.45,10.0
0.4,0.35,0.1,0.1,0.675,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.075,20.0
0.026,0.072,1.64,0.0,1.59,0.0,7.8,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.732,19.5
0.0,0.0,2.24,0.0,1.95,0.0,7.82,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.83,10.0
1.0,0.25,0.1,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.45,12.0
0.85,0.7,4.45,0.8,0.5,0.1,0.25,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.15,9.0
0.7,0.25,0.8,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.45,11.0
0.3,0.4,4.37,0.6,1.29,0.05,0.075,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.906,16.5
0.6,0.35,0.275,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.625,9.9
0.14,0.0,3.6,0.52,2.3,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.84,11.0
1.35,0.25,0.275,0.7,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.575,20.0
0.0,0.0,0.0,0.5,2.1,0.3,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.9,1.0
0.8,0.25,0.375,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.475,10.0
0.0,0.0,0.17,0.0,2.58,0.0,6.94,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,89.83,7.9
0.0,0.0,4.25,0.39,0.37,0.0,0.61,0.0,0.0,0.12,1.01,0.0,0.0,0.28,0.0,0.0,0.0,0.0,92.97,4.7
0.0,0.0,1.6,0.0,2.5,0.25,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.05,11.0
0.0,0.0,1.07,0.0,1.07,0.0,3.4,0.0,0.0,0.1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.56,4.7
0.29,0.42,4.2,0.63,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.2,15.8
0.0,0.0,5.2,0.2,0.1,0.0,0.0,0.0,0.05,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.28,13.5
0.6,0.35,0.275,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.625,7.6
0.35,0.175,0.1,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.125,9.5
0.45,0.2,0.05,0.05,0.475,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.675,6.0
1.0,0.1,0.9,0.55,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.55,7.7
0.082,0.35,0.12,0.3,2.3,0.0,5.2,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.518,15.81
0.055,0.061,2.35,0.0076,1.94,0.0051,7.76,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7013,24.1
0.4,0.35,0.1,0.1,0.675,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.075,19.1
0.5,0.7,4.0,0.7,0.7,0.1,0.25,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.8,14.0
0.2,0.3,6.3,0.3,0.02,0.0,0.1,0.1,0.08,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.425,7.0
0.6,0.35,0.275,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.625,12.0
0.0,0.0,6.0,0.3,0.6,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,92.88,11.1
0.055,0.061,2.35,0.0076,1.94,0.0051,7.76,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7013,17.5
1.15,0.25,0.325,0.75,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.675,8.0
0.81,0.27,4.27,0.74,0.52,0.02,0.09,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.26,8.0
0.7,0.25,0.1,0.03,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.17,7.9
0.18,0.11,0.33,0.32,1.98,0.0,5.7,0.0,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,91.03,23.0
0.0,0.0,1.6,0.0,2.4,0.16,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.14,9.0
0.7,0.25,0.1,0.03,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.17,11.2
0.9,0.5,0.35,0.2,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.425,5.7
0.0,0.0,0.0,0.35,1.98,0.0,5.42,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,92.01,12.7
0.9,0.5,0.35,0.2,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.425,10.0
0.365,0.25,0.1,0.03,0.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.68,14.0
1.0,0.1875,0.6,0.75,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.8125,10.0
0.25,0.25,4.64,0.68,1.49,0.05,0.15,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.39,11.3
0.75,0.175,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.375,11.0
0.05,0.1,5.6,0.3,0.56,0.0,0.0,0.0,0.08,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,92.71,18.8
0.0,0.0,0.21,0.0,2.6,0.0,6.84,0.0,0.0,0.18,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,89.8,8.4
0.0,0.0,3.7,0.3,0.37,0.0,0.5,0.0,0.0,0.14,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.49,6.8
0.45,0.175,0.25,0.125,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.4,8.9
1.0,0.35,0.35,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.8,13.0
0.1,0.1,6.6,0.29,0.03,0.0,0.0,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.68,9.1
1.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.8,20.0
0.0,0.0,0.0,0.0,0.6,0.4,7.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.85,2.0
0.0,0.0,5.3,0.3,0.8,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.45,10.1
0.85,0.7,4.45,0.8,0.5,0.1,0.25,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.2,6.0
0.85,0.35,0.275,0.55,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.075,6.6
0.05,0.08,1.23,0.3,2.63,0.0,6.78,0.0,0.04,0.11,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,88.778,9.8
0.18,0.11,0.33,0.32,1.98,0.0,5.7,0.0,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,91.03,11.0
0.4,0.35,0.1,0.1,0.675,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.075,12.0
1.35,0.25,0.275,0.7,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.575,10.0
7.0,0.13,2.99,0.0,0.45,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.34,7.6
0.9,0.25,0.1,0.275,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.675,7.2
0.05,0.05,2.4,0.0,2.6,0.0,8.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,86.2,12.2
0.0,0.0,3.95,0.52,1.32,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.1,14.0
0.0,0.0,4.4,0.6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5,18.0
1.1,0.25,0.1,0.75,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.85,7.0
0.035,0.071,0.768,0.0,1.58,0.0,7.9,0.0,0.0,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.504,16.7
0.0,0.0,4.88,0.27,0.72,0.0,0.0,0.0,0.04,0.16,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,93.51,10.2
