UTS
390.0
482.2
475.0
360.0
525.0
423.6
347.0
296.0
275.0
323.0
489.0
500.0
588.0
413.0
380.0
425.0
529.2
431.0
315.0
528.0
355.0
342.0
320.0
445.0
495.0
310.0
601.7
466.0
380.0
454.8
430.0
449.0
580.5
629.4
436.0
425.7
525.0
490.0
393.0
205.2
458.0
601.8
286.0
566.5
310.0
345.0
480.0
498.0
340.0
270.0
474.0
240.0
295.0
191.0
321.8
245.0
545.0
410.0
420.0
396.0
282.0
589.0
459.0
408.8
525.0
300.0
505.0
571.5
545.0
594.4
370.0
348.0
547.7
312.0
240.0
513.0
315.0
620.5
503.0
290.0
95.0
348.0
530.0
205.0
220.0
638.0
425.0
487.0
248.0
500.0
244.0
470.0
453.0
290.0
310.0
450.0
400.0
475.0
710.0
244.0
496.0
450.0
526.8
380.0
294.0
248.9
544.0
185.0
338.4
469.0
331.0
205.0
628.8
636.0
193.0
311.0
255.0
470.0
551.9
292.0
243.0
526.0
450.0
262.0
186.0
577.0
485.0
193.4
270.0
485.0
495.0
220.0
572.4
425.0
260.0
495.0
463.0
360.0
455.0
554.7
593.5
460.0
567.4
351.0
387.0
172.0
427.0
555.0
235.0
320.0
303.0
275.0
679.0
476.0
588.8
582.8
229.0
491.0
526.0
354.0
587.9
251.0
501.2
566.0
431.0
415.0
331.0
300.0
355.0
180.0
525.0
589.5
260.0
185.0
141.6
180.0
580.9
178.0
495.0
250.0
585.0
260.0
584.7
440.0
170.0
457.0
310.0
332.0
310.0
379.0
318.0
276.0
493.0
470.0
453.0
270.0
226.9
240.0
193.0
280.0
485.0
337.0
390.0
456.0
542.0
150.0
280.0
351.0
328.0
476.0
627.0
256.0
467.0
641.9
472.5
470.0
227.0
565.1
504.5
360.0
240.0
240.0
241.0
380.0
130.0
574.0
585.0
281.0
457.0
430.0
460.0
257.0
345.0
145.0
255.0
228.0
641.0
533.0
570.0
489.0
578.0
482.0
271.0
270.0
215.0
400.0
431.0
588.9
220.5
390.0
425.0
310.0
532.0
514.8
260.0
400.0
277.0
428.2
515.0
222.0
340.0
554.0
280.0
245.0
227.0
453.0
300.0
306.0
650.0
489.0
181.0
223.0
412.0
250.0
330.0
457.0
440.0
351.0
643.3
546.7
205.0
379.0
442.3
276.0
679.0
401.0
485.0
360.0
571.0
476.0
398.0
515.8
250.0
551.6
400.0
233.0
96.0
461.0
285.6
644.0
559.1
205.0
324.0
265.0
267.0
460.0
303.0
220.0
533.0
643.0
295.0
543.0
458.0
390.0
442.0
457.8
616.0
380.0
125.0
485.0
476.0
339.0
489.6
552.0
260.0
368.0
415.0
306.0
245.0
341.0
425.0
528.0
360.0
507.0
195.0
275.0
440.0
548.7
581.2
448.0
483.0
428.0
575.0
319.0
327.0
431.0
181.0
194.0
404.0
492.0
244.0
238.4
232.0
390.0
397.0
420.0
542.8
593.5
565.0
280.0
502.0
230.0
270.0
440.0
368.0
344.0
409.0
150.0
648.0
231.4
482.0
355.0
220.0
